Federica Bilardo                          f. bilardo
Dalila Spiteri                            d. spiteri
Kooros Ghasemi                            k. gasemi
Ilari Vesanen                             i. vesaneni
Cole Gromley                              k. gromli
Veronika Pepelyaeva                       v. pepeliaeva
Anastasia Tikhonova                       a. tixonova
Andrew Fenty                              e. fenti
Federica Rossi                            fed. rosi
Jurgen Melzer                             i. melceri
Moritz Thiem                              m. Timi
Chukang Wang                              Cukan vani
Cameron Morra                             k. mora
Ronald Hohmann                            r. hohmani
Toby Alex Kodat                           t. kodati
Nicolas Moreno                            n. moreno
Mario Fernandez-Gonzalez                  m. fernandes-gonsalezi
Miguel Damas                              m. damasi
Digvijay Singh Mehta                      d. singhi
Stephanie Wagner                          s. vagneri
Gerardo Lopez Villasenor                  x. lopes viliasenori
Petr Nouza                                p. nouza
Alejandro Garcia                          a. garsia
Mario Mansilla                            m. mansilia
Hailey Baptiste                           h. baptisti
Matthew Halpin                            m. halpini
Laura Ioana Paar                          l. i. paari
Gabriele Bosio                            g. bosio
Samuel Vincent Ruggeri                    s. v. rujeri
Filippo Speziali                          f. speciali
Tomas Etcheverry                          t. etCeveri
Yuya Ito                                  iuia ito
Yasunori Hashikawa                        i. hasikava
Robert Strombachs                         r. Strombaqsi
Jurgen Zopp                               i. copi
Constantin Frantzen                       k. franceni
Luca Wiedenmann                           l. videnmani
Kosuke Ogura                              k. ogura
Kazuki Nishiwaki                          k. nisivaki
Ren Nakamura                              r. nakamura
Federico Arnaboldi                        f. arnaboldi
Quentin Robert                            k. roberi
Zvonimir Oreskovic                        z. oreSkoviCi
Bor Schweiger Muzar                       b. S. muzari
Stewart Block                             s. bloki
Mark Simons                               m. zimonsi
Luca Pancaldi                             l. pankaldi
